reviewerID,asin,reviewerName,helpful,reviewText,overall,summary,unixReviewTime,reviewTime,day_diff,helpful_yes,total_vote,processed_text
A3S81Y50UL7UZV,B007WTAJTO,yon may,"[0, 0]","Transfer speeds are consistent with advertising. The card works, and has worked for months now. Great product. Now I need a 64gb..... At least I know which company to go with, SanDisk.",5,"good memory card, good price.",1355270400,12-12-2012,726,0,0,transfer speed consistent advertise card work work month great product need least know company sandisk
A2BOSVUG4SLYHS,B007WTAJTO,Yoon S. Choe,"[0, 0]","it just works great as it supposed to be, i would buy one more for my wife gallaxy S4, thanks!",5,good product!,1401321600,29-05-2014,193,0,0,work great suppose would buy one wife gallaxy thank
A2O0TFJVGGGWBB,B007WTAJTO,"YouRepairDotCom ""bob""","[0, 0]",So far this sandisk ultra is working ok.I ran a few tests on it from within my phone before i began using it and the speed was well within reason.it does not read and write at the same speed.so far so good i guess,4,Item as expected,1387152000,16-12-2013,357,0,0,far sandisk ultra work oki run test within phone begin use speed well within reasonit read write speedso far good guess
A2QA4F6K58M0Z2,B007WTAJTO,"Y. Ramirez ""Crudas Cuerdas""","[0, 0]",Good price at the time of purchase. Used this on my pda/cellphone device. Has been working without any problems ever since purchased (about 8 months now).,5,Storage,1370131200,06-02-2013,670,0,0,good price time purchase use pdacellphone device work without problem ever since purchase month
A3O3GOWB1W51DO,B007WTAJTO,YucaipaDan,"[0, 0]","I'm currently using this product in my Canon Digital Camera, I took over 120 pictures & 20 videos while on vacation in Escondido, Mexico  with more than 85% room still left on the card! Also with me using a micro SD Card, if I wish to send the picture right away I can easily just snap the card into my cell phone to post the pictures to Facebook or email for example?",5,Works perfectly as described!,1354838400,12-07-2012,879,0,0,currently use product canon digital camera take picture video vacation escondido mexico room still leave card also use micro card wish send picture right away easily snap card cell phone post picture facebook email example
A1YEPFLLH42OU1,B007WTAJTO,"Yu-jin &amp; Tracy Chia ""Yu-Jin Chia""","[6, 8]","This is a class 10 microSD card, and it works just as advertised. It's very fast- good for recording HD video and such. It's pretty decently priced per gig for a card of its class.However, beware that adapter that comes with it! Put the card in, good luck getting it back out. I made the mistake of doing this to test the memory on my laptop, and actually had to resort to pliers to pull them out, which is probably not a great way to keep the chip in tip-top shape. Note I also said 'them' there- I got two of these and they were both that way, so I doubt it was just a manufacturing defect.Buy the memory, throw away the adapters. Seriously, they are dangerous to use and for all intents and purposes convert it into a standard SD card permanently.Pro:ReliableFastGood priceCon:Adapter: It's a trap!",4,"Good memory, adapter = yikes",1354147200,29-11-2012,739,6,8,class microsd card work advertise fast good record video pretty decently price per gig card classhowever beware adapter come put card good luck get back make mistake test memory laptop actually resort plier pull probably great way keep chip tiptop shape note also say get two way doubt manufacture defectbuy memory throw away adapter seriously dangerous use intent purpose convert standard card permanentlyproreliablefastgood priceconadapter trap
A3BU3HIKS2864F,B007WTAJTO,Yuri,"[0, 0]","Bought this for my GoPro and it works totally fine (upgrade the firmware if not). It's fast and reliable, as any other card from this series by SanDisk.",5,Great with a GoPro,1391040000,30-01-2014,312,0,0,buy gopro work totally fine upgrade firmware fast reliable card series sandisk
A5YTGBQJ6Z2EO,B007WTAJTO,Yuval,"[0, 0]",same as I wrote for all other cards by SanDiskgood qualityworks well for long timea must for extra photos and songs in your cellphone,5,Good product,1389139200,01-08-2014,129,0,0,write card sandiskgood qualityworks well long timea must extra photo song cellphone
A2IJ276VBT3V7S,B007WTAJTO,Yvonne M. Bennett,"[0, 0]",I purchased this for my tablet.  It holds a lot of information and I do not have any problems with this at all,5,Works well,1396569600,04-04-2014,248,0,0,purchase tablet hold lot information problem
A1RMOES5FGRF00,B007WTAJTO,"Zabeatta ""Zabeatta""","[0, 0]",I got this for my Samsung Galaxy S5 and could not be happier. It's fast enough with the still and video camera on the phone.I have had no problems transferring files of all types from my pc or tablets. At this price it is a great buy.,5,Great for the Galaxy S5,1399075200,05-03-2014,278,0,0,get samsung galaxy could happy fast enough still video camera phonei problem transfer file type tablet price great buy
A2N07667BLEYCG,B007WTAJTO,Zachary A. Hart,"[0, 2]",Works great as advertised.  No problem with formatting or anything.  Appears to be class 10 as advertised.  Thanks a bunch!,5,Works as advertised,1395964800,28-03-2014,255,0,2,work great advertise problem format anything appear class advertise thank bunch
AP8TRLDSLWVUT,B007WTAJTO,"Zachary Burns ""Computer Guru""","[0, 0]",Works just fine in my video camera in the car.  And I saved over 15 bucks over Best Buy (which always tries to rip you off).,5,Works Great,1390435200,23-01-2014,319,0,0,work fine video camera car save buck best buy always try rip
A2FRK17ETLK7UY,B007WTAJTO,Zachary Flategraff,"[0, 0]","Super fast access to my Samsung Galaxy Note II. SanDisk Ultra Micro HC is blazing fast compared to the other microSD cards I have bought including PNY, Sony and more!",5,Awesome for Price and Very fast data accessibility!,1385164800,23-11-2013,380,0,0,super fast access samsung galaxy note sandisk ultra micro blaze fast compare microsd card buy include pny sony
A3DJS9HZ1FPANU,B007WTAJTO,Zach S.,"[1, 1]","This was the fastest microSD card I have tested, unfortunately it died after about four months of use in my Android phone. At first my phone would randomly say the card had been removed, then eventually neither the phone nor any reader I had could access it.The test results from my older but still functional 32gb class 4 sandisk:Sequential Read :  23.022 MB/sSequential Write :  4.460 MB/sRandom Read 512KB :  22.387 MB/sRandom Write 512KB :  3.144 MB/sRandom Read 4KB (QD=1) :  3.414 MB/s [  833.5 IOPS]Random Write 4KB (QD=1) :  1.231 MB/s [  300.5 IOPS]Random Read 4KB (QD=32) :  3.309 MB/s [  807.8 IOPS]Random Write 4KB (QD=32) :  0.993 MB/s [  242.4 IOPS]Compared to this product, 32gb class 10 sandisk:Sequential Read :  41.492 MB/sSequential Write :  15.653 MB/sRandom Read 512KB :  43.380 MB/sRandom Write 512KB :  17.685 MB/sRandom Read 4KB (QD=1) :  4.696 MB/s [  1146.5 IOPS]Random Write 4KB (QD=1) :  1.595 MB/s [  389.4 IOPS]Random Read 4KB (QD=32) :  4.859 MB/s [  1186.2 IOPS]Random Write 4KB (QD=32) :  1.334 MB/s [  325.6 IOPS]",1,Fast but short-lived,1363910400,22-03-2013,626,1,1,fast microsd card test unfortunately die four month use android phone first phone would randomly say card remove eventually neither phone reader could access itthe test result old still functional class sandisksequential read mbssequential write mbsrandom read mbsrandom write mbsrandom read mb iopsrandom write mb iopsrandom read mb iopsrandom write mb iopscompared product class sandisksequential read mbssequential write mbsrandom read mbsrandom write mbsrandom read mb iopsrandom write mb iopsrandom read mb iopsrandom write mb iop
A2SVI2JSSMA3PS,B007WTAJTO,Zackariah Zielieke,"[0, 1]","Hello,Great card, great price. Plenty of speed and worked for...about a year. In fact, I wish it had stopped working a month earlier.It looks like Sandisk is out to make sure their cards stop working perfectly after the return window is up or something, because now on the end of December (Return window expired about 20 days ago) this thing only intermittently is recognized. It unmounts all the time in my phone and then gets remounted, and usually it doesn't even remount.While it was a good price, it was a good price for a name brand card that would have lasted longer than a year instead of Sandisk going &#34;ahaha got you good, now you have to buy another expensive name-brand card!&#34;Nope, I'll buy a cheaper alternative and it'll probably last longer. I still have some Kingston's going strong.",1,It worked good until return policy was out,1388016000,26-12-2013,347,0,1,hellogreat card great price plenty speed work forabout year fact wish stop work month earlierit look like sandisk make sure card stop work perfectly return window something end december return window expire day ago thing intermittently recognize unmounts time phone get remount usually even remountwhile good price good price name brand card would last long year instead sandisk go ahaha get good buy another expensive namebrand cardnope ill buy cheap alternative probably last long still kingston go strong
A8FI3MT1LNQS,B007WTAJTO,Zafer Aktan,"[1, 1]","I have purchased this SD card to have extra storage area for my Galaxy Note 2.  As you might already know, Galaxy Note 2 does not allow applications to run from external cards, but it allows storing media, documents, etc to the external card.  It also comes with a full size SD card conversion piece (just insert the micro sd card into the full size SD card piece and voila) - with it's current pricing on Amazon.com, this card is highly recommended.  Hope this review proves to be useful.Cheers",5,works fine on Galaxy Note 2,1362700800,03-08-2013,492,1,1,purchase card extra storage area galaxy note might already know galaxy note allow application run external card allow store medium document etc external card also come full size card conversion piece insert micro card full size card piece voila current price amazoncom card highly recommend hope review prove usefulcheers
A10WTI6XS1CX37,B007WTAJTO,Zahid,"[0, 0]",Really helpful I needed to backup some photos and there was plenty of space left,5,32G,1405036800,07-11-2014,31,0,0,really helpful need backup photo plenty space leave
A2NZ4SKQ501HBS,B007WTAJTO,"Zain Naboulsi Jr. ""zainnab""","[0, 0]",No issues it works great in my device. I don't think it would require more words but I'll type them since it's required.,5,Works great!,1371513600,18-06-2013,538,0,0,issue work great device think would require word ill type since require
A301Z8IOK3T238,B007WTAJTO,"Zak ""Diva""","[0, 0]",I use it to hold files from my computer and transfer files from other computers it works good for this task and is quick. I would recommend this plus the price isn't bad.,5,Good SD Card,1374278400,20-07-2013,506,0,0,use hold file computer transfer file computer work good task quick would recommend plus price bad
A1F670GECCPOAC,B007WTAJTO,Zak Mckracken,"[0, 0]","I bought three of these cards. One died one day (in my Galaxy S3) after about a month and a half of use. The phone said the card was removed unexpectedly, and it never functioned again. The phone still recognized all other cards. I contacted SanDisk, and they shipped out a replacement under warranty.The cards have served me well. Two are in Galaxy S3's, and another in a Galaxy Note II. Copying to them is decently fast, and they are great for music or video storage. Phones have no problem playing 720p video off the cards.",4,Good storage for phone,1360713600,13-02-2013,663,0,0,buy three card one die one day galaxy month half use phone say card remove unexpectedly never function phone still recognize card contact sandisk ship replacement warrantythe card serve well two galaxy another galaxy note copy decently fast great music video storage phone problem play video card
